symbol,security,gics_sector,marketcap,Consecutive_Revenue_Growth_Years,Consecutive_EPS_Growth_Years,Consecutive_Profitable_Years,Consecutive_Positive_FCF_Years,Consecutive_ROE_Above_15pct_Years,CPI,Core_CPI,Unemployment_Rate,NFP,Real_GDP,Consumer_Sentiment,Growth_Score,Inflation_Score,Labor_Heat_Score,Macro_Regime_Score,Investment_Signal,Market_Regime,latest_price,total_return_10y,cagr_10y,volatility,momentum_12m
MMM,3M,Industrials,90312692271.0,5,4,9,8,2,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,172.0500030517578,0.3141639654096129,0.027708219856217742,0.2625266722765564,0.2940955772923963
AOS,A. O. Smith,Industrials,8925144134.0,0,0,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,65.9800033569336,0.6544634300345036,0.05165841354828227,0.27034317636501154,-0.10717182686622573
ABT,Abbott Laboratories,Health Care,221167122939.0,6,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,128.89999389648438,1.8695458404002614,0.11122019559124752,0.23687089855160934,0.09274325955341389
ABBV,AbbVie,Health Care,405632446890.0,6,0,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,227.6999969482422,2.9157350124386023,0.14631951243739238,0.2621220463593725,0.2570387419425735
ACN,Accenture,Information Technology,160343801248.0,0,0,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,250.0,1.3316545155170867,0.08838243797271672,0.2569662467100839,-0.3116360894274799
ADBE,Adobe Inc.,Information Technology,133420378000.0,9,6,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,320.1300048828125,2.5002187632556145,0.13352700929613248,0.3379132851039327,-0.39057678979238397
AMD,Advanced Micro Devices,Information Technology,350110333177.0,6,4,8,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,217.52999877929688,91.17373239351959,0.5723217878774678,0.5927052796977348,0.5795091261340775
AES,AES Corporation,Utilities,9884238703.0,5,0,6,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,14.0600004196167,0.4074074816563271,0.03478013613362396,0.36008157657002554,0.11764709895758396
AFL,Aflac,Financials,57851694158.0,5,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,110.30999755859375,2.381667724420741,0.1296263970587226,0.2585349156174248,-0.032538144129986346
A,Agilent Technologies,Health Care,43545665587.0,5,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,153.5,2.670492614063736,0.13892633981294789,0.27470715122056416,0.14236812962692103
APD,Air Products,Materials,57112204036.0,6,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,261.04998779296875,1.0614730431189718,0.07505497644661507,0.2562531226802468,-0.22023421726258652
ABNB,Airbnb,Consumer Discretionary,70425047584.0,2,0,3,4,1,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,116.98999786376953,-0.19155557711297733,-0.04191220975998511,0.47265099009337747,-0.16238276367514504
AKAM,Akamai Technologies,Information Technology,12709055037.0,5,5,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,89.5199966430664,0.5538968181677322,0.04508131304969876,0.32455886616558743,-0.03845329634511019
ALB,Albemarle Corporation,Materials,13638790935.0,5,0,0,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,129.99000549316406,1.426997799854178,0.09275489023932026,0.47033459671148214,0.21724884707125636
ARE,Alexandria Real Estate Equities,Real Estate,8852099522.0,0,3,0,1,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,53.66999816894531,-0.4172005613723466,-0.05258058794555498,0.2768220589552837,-0.5197315600094379
ALGN,Align Technology,Health Care,10305451782.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,147.19000244140625,1.205424140735698,0.08233904227534872,0.4877288890367995,-0.3542315308596684
ALLE,Allegion,Industrials,13962125652.0,4,5,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,166.02999877929688,1.4703169326132954,0.0946906372196008,0.26625793016260096,0.1826340871936707
LNT,Alliant Energy,Utilities,17585042864.0,4,2,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,69.47000122070312,1.3083569631409224,0.08728957258572345,0.21261089611704664,0.09677930302096449
ALL,Allstate,Financials,55573344328.0,7,4,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,212.97999572753906,2.3935628015220134,0.13002328063936774,0.24660005927491255,0.024582675375879992
GOOGL,Alphabet Inc. (Class A),Communication Services,3844304860000.0,6,5,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,320.17999267578125,7.394310213156983,0.23719017670898723,0.288356489334665,0.8932119318825693
GOOG,Alphabet Inc. (Class C),Communication Services,3842977490000.0,7,5,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,320.1199951171875,7.621599405018202,0.2405012958266053,0.2875862970898628,0.8762161779298987
MO,Altria,Consumer Staples,96238240076.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,59.0099983215332,0.024479164666047826,0.002422357926243901,0.22953318449174742,0.024657026657109782
AMZN,Amazon,Consumer Discretionary,2418982078969.0,7,6,9,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,233.22000122070312,6.016245169800499,0.21519293949963703,0.32893104946644836,0.12200519838297641
AMCR,Amcor,Materials,19551808700.0,3,0,6,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,8.520000457763672,-0.11801236104096224,-0.012484299488225714,0.261006147178012,-0.17998073376011559
AEE,Ameren,Utilities,28345162248.0,5,5,9,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,106.3499984741211,1.4303017036860561,0.09290361842512684,0.21911984627052408,0.1281425932027247
AEP,American Electric Power,Utilities,65323814068.0,5,0,9,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,123.7699966430664,1.2097839734353766,0.082552904165754,0.2099432232218918,0.24604846835279903
AXP,American Express,Financials,245182968852.0,6,5,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,365.2699890136719,4.0986877739484076,0.1769957847480388,0.31721058590473317,0.19537251778152975
AIG,American International Group,Financials,40527557416.0,0,0,7,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,76.16000366210938,0.1978609856678264,0.018225251935578557,0.3238784025579053,-0.0018348543125675798
AMT,American Tower,Real Estate,84065089092.0,7,5,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,181.27000427246094,0.8240089483019837,0.06197286657377554,0.25939012577141396,-0.12850959484393776
AWK,American Water Works,Utilities,25660700033.0,5,6,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,130.07000732421875,1.2519046243761407,0.08459970921447724,0.23680763176192457,-0.05465505642724522
AMP,Ameriprise Financial,Financials,41440593284.0,6,0,9,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,455.739990234375,3.0348827140138104,0.14976208175805872,0.3416081862184426,-0.2060417371110672
AME,Ametek,Industrials,44940400087.0,6,6,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,197.88999938964844,2.5049593092195277,0.13368049888070566,0.24370491614832349,0.004415770471633884
AMGN,Amgen,Health Care,180014088315.0,6,4,9,8,6,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,345.4599914550781,1.1443822369137657,0.07930411167915397,0.2477820984070259,0.23374157853941124
APH,Amphenol,Information Technology,168772773443.0,7,6,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,140.89999389648438,9.237965184321254,0.2620102117758518,0.25740835861218253,0.9232867838916263
ADI,Analog Devices,Information Technology,117774131378.0,6,0,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,265.3399963378906,3.305370626955357,0.1572497681517031,0.32223587202576276,0.21132158247537336
AON,Aon plc,Financials,74088185846.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,353.9200134277344,2.735697924931878,0.14093444250212928,0.2300659558390049,-0.09309413599555572
APA,APA Corporation,Energy,8657476417.0,0,0,6,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,24.969999313354492,-0.49227329893435134,-0.06556110700386653,0.5884198281637274,0.10879213169581425
APO,Apollo Global Management,Financials,75512976747.0,5,3,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,131.85000610351562,7.074097165922863,0.23238574098457998,0.3786056425107104,-0.24931674697280615
AAPL,Apple Inc.,Information Technology,4077091319760.0,5,4,10,9,6,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,278.8500061035156,8.428571391718902,0.25165495836140805,0.291316515921212,0.18629289968407448
AMAT,Applied Materials,Information Technology,183952702819.0,6,0,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,252.25,12.43899807395391,0.2968299972387791,0.41842122626453826,0.45640880164322706
APP,AppLovin,Information Technology,189187209000.0,5,2,3,4,3,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,599.47998046875,8.194478658406014,0.616174743121475,0.7724986285665051,0.8178730643797192
APTV,Aptiv,Consumer Discretionary,16173543913.0,4,0,0,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,77.55000305175781,0.05276690880659585,0.005157552214611227,0.4043159306452383,0.4028582627393502
ACGL,Arch Capital Group,Financials,33339828740.0,0,4,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,93.91999816894531,2.887953392370864,0.145503270530559,0.27405433179918026,-0.06463504886429083
ADM,Archer Daniels Midland,Consumer Staples,28185414958.0,0,0,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,60.7400016784668,0.6645656038517045,0.05229906300546827,0.2726162721768483,0.13067759304253768
ANET,Arista Networks,Information Technology,153846857002.0,8,0,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,130.67999267578125,27.439607974461037,0.3978227178256737,0.443782955281677,0.28014103272480284
AJG,Arthur J. Gallagher & Co.,Financials,63740328000.0,5,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,247.6199951171875,4.659885602678571,0.1893555244234577,0.2241742993866621,-0.2087806688455558
AIZ,Assurant,Financials,11319332482.0,6,4,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,228.16000366210938,1.667914085805891,0.10315031443578193,0.2723237923001661,-0.002273871918515913
T,AT&T,Communication Services,181631696062.0,0,3,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,26.020000457763672,0.023180305759139097,0.002295143643473052,0.23530781895570094,0.12689477201442934
ATO,Atmos Energy,Utilities,28225188732.0,0,0,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,176.3699951171875,1.8305246546309326,0.1096991643519023,0.21315064035089235,0.17321887160885785
ADSK,Autodesk,Information Technology,61738050000.0,7,5,6,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,303.3399963378906,3.7792656452469844,0.169402528006952,0.36330583647786213,-0.04598061237290296
ADP,Automatic Data Processing,Industrials,101152630874.0,7,7,10,0,3,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,255.3000030517578,1.959656813462193,0.11466277125666657,0.24043599091396423,-0.17102314498222826
AZO,AutoZone,Consumer Discretionary,64061034198.0,5,5,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,3954.330078125,4.045268356258344,0.1757562739470615,0.25936916431492685,0.257654586446876
AVB,AvalonBay Communities,Real Estate,25545144027.0,8,4,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,181.94000244140625,0.0008251782871091518,8.252109431472476e-05,0.24652946545613832,-0.22706995661172813
AVY,Avery Dennison,Materials,12953935080.0,0,0,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,172.3699951171875,1.613250417066248,0.1008679866186073,0.27030273206569333,-0.157609230620547
AXON,Axon Enterprise,Industrials,41396430464.0,4,0,0,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,540.1400146484375,27.88449158349301,0.3999949968225358,0.48118145788259786,-0.14556435460214623
BKR,Baker Hughes,Energy,48707158816.0,5,0,5,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,50.20000076293945,-0.07157386635338225,-0.0074019662241380235,0.4123649272190283,0.15322770895217364
BALL,Ball Corporation,Materials,13085815562.0,1,1,3,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,49.529998779296875,0.4269662946045387,0.036209848214314055,0.28065818862814895,-0.20586821184028958
BAC,Bank of America,Financials,379218593912.0,5,6,10,3,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,53.650001525878906,2.078026424930567,0.11904433980415585,0.31310649139406876,0.12356024137966304
BAX,Baxter International,Health Care,9345534535.0,6,0,0,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,18.739999771118164,-0.5022576623738744,-0.06741589326996955,0.27945234341589215,-0.4298752546371436
BDX,Becton Dickinson,Health Care,54734381480.0,6,3,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,194.02000427246094,0.32359730306781187,0.028443859881909672,0.23224578732844642,-0.1348048861874651
BBY,Best Buy,Consumer Discretionary,15887857659.0,7,0,10,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,79.27999877929688,1.4946506314146073,0.09576464626375758,0.3814996736095598,-0.103978347972291
TECH,Bio-Techne,Health Care,9892548386.0,0,0,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,64.51000213623047,1.8290758813180377,0.10964232917809924,0.32557875896507443,-0.13837318325495207
BIIB,Biogen,Health Care,25939895735.0,0,0,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,182.08999633789062,-0.3652304063436055,-0.0444498124219902,0.414371020939066,0.15473393061523244
BLK,BlackRock,Financials,158174800216.0,6,0,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,1047.300048828125,1.8794128596536255,0.11160185880055984,0.27797252696497393,0.02028297556262837
BX,Blackstone Inc.,Financials,104431722177.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,146.4199981689453,3.688440612076308,0.16716004176836696,0.35980525050660594,-0.23604301695058294
XYZ,"Block, Inc.",Financials,37590156900.0,0,0,0,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,66.80000305175781,4.548173028521911,0.18698593479635495,0.5735662366709556,-0.24952250928474407
BK,BNY Mellon,Financials,75362519831.0,0,0,10,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,112.0999984741211,1.5570255037397347,0.09847520305072832,0.2726958454607843,0.37935281290164746
BA,Boeing,Industrials,136148300228.0,4,3,0,0,4,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,189.0,0.2994156340013876,0.02654852205755165,0.41362319313668017,0.2536482282203196
BKNG,Booking Holdings,Consumer Discretionary,157151774637.0,3,3,6,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,4914.68994140625,2.9353725727546798,0.1468933384853326,0.3214225137688912,-0.057535258091788166
BSX,Boston Scientific,Health Care,145338617504.0,6,0,8,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,101.58000183105469,4.556892670428845,0.18717242914769172,0.2607881844871761,0.12603927349489452
BMY,Bristol Myers Squibb,Health Care,97227564570.0,0,3,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,49.20000076293945,-0.2657812387034926,-0.030434764234393175,0.2517304242511935,-0.16241063403007294
AVGO,Broadcom,Information Technology,1784865083715.0,7,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,402.9599914550781,29.88999533141882,0.40942831756547116,0.38815149477444,1.4460360447893699
BR,Broadridge Financial Solutions,Industrials,26407275673.0,0,0,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,228.08999633789062,3.1485994586571255,0.15296344180352994,0.23310362255093348,-0.03531553889906969
BRO,Brown & Brown,Financials,27057597608.0,5,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,80.43000030517578,3.955637866524138,0.17364975971526553,0.22970941401797443,-0.29086579436043647
BLDR,Builders FirstSource,Industrials,11116665808.0,0,0,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,112.2300033569336,7.338038858756512,0.236357970727598,0.4818213080381513,-0.39635324622287105
BG,Bunge Global,Consumer Staples,18081191505.0,4,0,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,96.06999969482422,0.44227591674716793,0.037316699649887264,0.3156313792424441,0.0714922570923755
BXP,"BXP, Inc.",Real Estate,11197397282.0,7,0,0,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,72.36000061035156,-0.42107367111711635,-0.05321236465764567,0.3171738087556811,-0.13049748198813838
CHRW,C.H. Robinson,Industrials,18259872918.0,5,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,158.8699951171875,1.356072881479625,0.08951738196223702,0.27786270364822213,0.49370058485807644
CDNS,Cadence Design Systems,Information Technology,82877038470.0,8,4,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,311.8399963378906,12.983856816445144,0.3019963433301338,0.3297374165391671,0.005611061593446598
CPT,Camden Property Trust,Real Estate,11133207331.0,0,4,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,106.33999633789062,0.3922492820347929,0.03365974844444808,0.24397499523128904,-0.15442116307618203
CPB,Campbell's Company (The),Consumer Staples,9121551190.0,0,3,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,30.479999542236328,-0.41653907804524226,-0.052473065596752355,0.2500739158127157,-0.34592273518714534
COF,Capital One,Financials,132766606068.0,7,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,219.07000732421875,1.7903451963240138,0.10811313562009728,0.37016368999132665,0.14426748924651878
CAH,Cardinal Health,Health Care,50180072870.0,6,0,8,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,212.25999450683594,1.443983859943113,0.09351760225230588,0.2917229838090235,0.7335837167139319
CCL,Carnival,Consumer Discretionary,33575176821.0,6,3,5,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,25.780000686645508,-0.4898080089167135,-0.06510818825434428,0.5670841374147574,0.017363872589112095
CARR,Carrier Global,Industrials,43584356167.0,0,0,5,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,54.880001068115234,3.5733334223429365,0.3059830065956366,0.37520649657419974,-0.2867169310280544
CAT,Caterpillar Inc.,Industrials,261881381922.0,5,4,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,575.760009765625,6.925120408435664,0.2300917966821614,0.303930241861845,0.411764776309804
CBOE,Cboe Global Markets,Financials,28457871875.0,0,4,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,258.1700134277344,2.575266814859284,0.1359352542181338,0.24688263065514057,0.18808103912562713
CBRE,CBRE Group,Real Estate,47034573176.0,5,4,7,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,161.8300018310547,3.3189217122747117,0.15761364525319244,0.33021617718485013,0.15238916379267264
CDW,CDW Corporation,Information Technology,18477084227.0,0,5,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,144.22000122070312,2.3407460583227206,0.1282513669894123,0.29550333989470196,-0.18886389907023515
COR,Cencora,Health Care,72165224866.0,8,0,10,0,2,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,368.92999267578125,2.7401662100425543,0.14107089282729945,0.26624847603383506,0.48492653333635505
CNC,Centene Corporation,Health Care,18761242060.0,6,0,0,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,39.34000015258789,0.36242424770867143,0.031422864566996944,0.37698547698960394,-0.3443333307902018
CNP,CenterPoint Energy,Utilities,25931927804.0,5,4,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,39.97999954223633,1.3587019317220985,0.08963894589841281,0.26224208497947116,0.22901939878586375
CF,CF Industries,Materials,12112990853.0,0,0,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,78.69999694824219,0.7056783265996016,0.0548707265902586,0.404462305352461,-0.10710236563168085
CRL,Charles River Laboratories,Health Care,8388284877.0,0,5,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,178.13999938964844,1.3264986300070456,0.08814142994784735,0.3659040753804231,-0.0991656162343948
SCHW,Charles Schwab Corporation,Financials,160848316420.0,6,5,10,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,92.7300033569336,1.7508159559590868,0.1065325878184864,0.3392125182140555,0.12741645418764258
CHTR,Charter Communications,Communication Services,25762816782.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,200.1199951171875,0.06810415491710331,0.006613002761983067,0.3268080478551562,-0.48725309196801037
CVX,Chevron Corporation,Energy,301524859151.0,6,4,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,151.1300048828125,0.654949686682688,0.0516893310250508,0.29510032022418736,-0.07014086003879616
CMG,Chipotle Mexican Grill,Consumer Discretionary,41241850820.0,0,0,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,34.52000045776367,1.978172861641771,0.1153584509837089,0.35812753681937753,-0.4495295652729324
CB,Chubb Limited,Financials,116416279601.0,5,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,296.17999267578125,1.578841938274112,0.09940922223920734,0.23730817365023146,0.026691560580320628
